SUN	Sunoco LP	12.81%
ET	Energy Transfer LP	12.31%
MPLX	MPLX LP	12.06%
WES	Western Midstream Partners, LP	11.98%
PAA	Plains All American Pipeline, L.P.	11.93%
EPD	Enterprise Products Partners L.P.	11.91%
HESM	Hess Midstream LP	8.25%
CQP	Cheniere Energy Partners, L.P.	4.21%
USAC	USA Compression Partners, LP	3.63%
GEL	Genesis Energy, L.P.	2.64%
WBI	WaterBridge Infrastructure LLC	2.49%
GLP	Global Partners LP	2.10%
SPH	Suburban Propane Partners, L.P.	1.97%
DKL	Delek Logistics Partners, LP	1.70%
