TWLO	Twilio Inc.	
CRS	Carpenter Technology Corporation	
CW	Curtiss-Wright Corporation	
ATI	ATI Inc.	
MTZ	MasTec, Inc.	
NVT	nVent Electric plc	
FTI	TechnipFMC plc	
WWD	Woodward, Inc.	
STRL	Sterling Infrastructure, Inc.	
MTSI	MACOM Technology Solutions Holdings, Inc.	
XPO	XPO, Inc.	
UTHR	United Therapeutics Corporation	
P	Everpure, Inc.	
OKTA	Okta, Inc.	
RBA	RB Global, Inc.	
RBC	RBC Bearings Incorporated	
MKSI	MKS Inc.	
TTMI	TTM Technologies, Inc.	
FN	Fabrinet	
TLN	Talen Energy Corporation	
